2022/05/04 11:21:51 [error] 22#22: *94 FastCGI sent in stderr: "PHP message: error message: Class App\Services\Admin\PageContentService does not exist" while reading response header from upstream, client: 172.19.0.1, server: , request: "GET / HTTP/1.1", upstream: "fastcgi://172.19.0.2:9000", host: "127.0.0.1:2021"
2022/05/05 02:55:11 [error] 23#23: *1 FastCGI sent in stderr: "PHP message: error message: Class App\Services\Admin\PageContentService does not exist" while reading response header from upstream, client: 172.19.0.1, server: , request: "GET / HTTP/1.1", upstream: "fastcgi://172.19.0.3:9000", host: "localhost:2021"
2022/05/05 03:02:39 [error] 22#22: *3 FastCGI sent in stderr: "PHP message: error message: Class App\Services\Admin\PageContentService does not exist" while reading response header from upstream, client: 172.19.0.1, server: , request: "GET / HTTP/1.1", upstream: "fastcgi://172.19.0.2:9000", host: "localhost:2021"
2022/05/05 07:21:36 [error] 22#22: *1 FastCGI sent in stderr: "PHP message: error message: Class App\Services\Admin\PageContentService does not exist" while reading response header from upstream, client: 172.19.0.1, server: , request: "GET / HTTP/1.1", upstream: "fastcgi://172.19.0.2:9000", host: "localhost:2021"
2022/05/05 08:04:02 [error] 22#22: *1 FastCGI sent in stderr: "PHP message: error message: Class App\Services\Admin\PageContentService does not exist" while reading response header from upstream, client: 172.24.0.1, server: , request: "GET / HTTP/1.1", upstream: "fastcgi://172.24.0.2:9000", host: "localhost:2021"
2022/05/05 08:04:41 [error] 22#22: *1 FastCGI sent in stderr: "PHP message: error message: Class App\Services\Admin\PageContentService does not exist" while reading response header from upstream, client: 172.24.0.1, server: , request: "GET / HTTP/1.1", upstream: "fastcgi://172.24.0.2:9000", host: "localhost:2021"
2022/05/05 08:45:16 [error] 22#22: *1 FastCGI sent in stderr: "PHP message: error message: Class App\Services\Admin\PageContentService does not exist" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET / HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021"
2022/05/05 09:26:40 [error] 22#22: *1 FastCGI sent in stderr: "PHP message: error message: Class App\Services\Admin\PageContentService does not exist" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET / HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021"
2022/05/05 09:27:44 [error] 22#22: *1 FastCGI sent in stderr: "PHP message: error message: SQLSTATE[HY000] [2002] Connection refused (SQL: select * from `PageType` where `Name` = home limit 1)" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /en HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021"
2022/05/05 09:35:06 [error] 23#23: *20 FastCGI sent in stderr: "PHP message: error message: SQLSTATE[HY000] [2002] Connection refused (SQL: select * from `PageType` where `Name` = home limit 1)" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /en HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021"
2022/05/05 09:38:35 [error] 22#22: *40 FastCGI sent in stderr: "PHP message: error message: SQLSTATE[HY000] [2002] Connection refused (SQL: select * from `PageType` where `Name` = home limit 1)" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /en HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021"
2022/05/05 09:38:42 [error] 22#22: *40 FastCGI sent in stderr: "PHP message: error message: SQLSTATE[HY000] [2002] Connection refused (SQL: select * from `PageType` where `Name` = home limit 1)" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /en HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021"
2022/05/05 09:52:55 [error] 22#22: *43 FastCGI sent in stderr: "PHP message: error message: Class 'App\PageTemplate' not found" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /en HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021"
2022/05/05 10:01:12 [error] 22#22: *47 FastCGI sent in stderr: "PHP message: error message: Class 'App\PageTemplateTranslation' not found" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /en HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021"
2022/05/05 10:17:36 [error] 22#22: *58 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/DNhOI57tDEHcRxPO2FTWbqdy3qHfTAXLArN3qj4z.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:17:36 [error] 22#22: *49 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/130SEWS(%E6%96%9C)_20190813152254.jpg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:17:36 [error] 23#23: *52 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/Rht6PUkI2xPQBZLNorEA5UJoNZGGWnk9hFjkI4bJ.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:17:36 [error] 22#22: *57 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/G5oDVIflTTunrLIutAY5TgtYfrlUFyG301QpsvW2.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:17:37 [error] 22#22: *59 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/NUcsZAqhDv7bqbacGVSSdyygowAP6aoxcf7zJWmi.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:17:39 [error] 23#23: *51 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/bJW0LrjxR9RwYqdOKyYyZNacgjIP2YPsoiRlO5Kx.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:17:39 [error] 22#22: *58 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/NT30iWWffdWZUSpbeEWF9zViLmXB4dNOYOj6J5WM.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:17:39 [error] 22#22: *49 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/NiYT7B2aSLWCw73U3HRgHYqvF2Asn6pfzRYyT4r5.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:17:39 [error] 23#23: *52 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/l6Jp5RYrhXrbvRZBKm7D6ASLkzvupPfFZAi0a78c.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:17:40 [error] 23#23: *79 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/B2rPztbRv8IRjjfBFTrft3DxuJsufCzYBjmk1igK.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:17:42 [error] 22#22: *59 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/SoCfvXIIBTLXHf8IcCOmr7P7mw02tCfAGk1Szc0N.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:17:42 [error] 23#23: *51 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/X0HWuKKzpk39E7mdCXdayITSg7k1gAFXw8pausae.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:17:42 [error] 22#22: *58 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/FhiiRx5PGHf3R78VBWcrHjyXwTfkpcOA2p9vGfRn.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:17:42 [error] 22#22: *49 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/mUuRcB4IR4GIs2oN2OkQwtpcBc7282r6WsjjVqgh.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:17:43 [error] 23#23: *52 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/7H3lBt9h7kQq9f8RG7KgWP5hrmUQOzC2TQFJYWMO.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:17:44 [error] 23#23: *79 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/it1mVi8wVNeSuJJtlauIJBCt0XpcQ9A9Fo0PYkBL.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:17:44 [error] 22#22: *59 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/eCENGrJhltAa83CKv1KSu3nxr9IkEBW7ho0Vh45E.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:17:44 [error] 23#23: *51 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/XtGshoO9Y3q6TcxV6wfwW3ztJDsBWuVEsbxMASlC.png HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:35:37 [error] 22#22: *103 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /js/jquery/3.3.1/jquery.min.js HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:35:40 [error] 22#22: *103 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /js/twitter-bootstrap/4.2.1/js/bootstrap.bundle.min.js HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:35:40 [error] 22#22: *101 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /en/css/google-fonts.css HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:35:47 [error] 22#22: *103 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/yFpIOwINb1TzIYMg6ampdPUIOYlBAI0xaVY38WQo.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:35:47 [error] 22#22: *101 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/jZ3LRHzDH2qahuFCuNKTuBgDWfN1vddhnX72KlRH.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:35:47 [error] 23#23: *109 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/6WWITxell1nO3JBtyBfoeRXDgewHDZUKqdqyvTZM.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:35:47 [error] 23#23: *108 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/bumper_20191115144455.jpg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:35:48 [error] 23#23: *110 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/KV0nf1JdZfTxaYlAecVqD2qIdDPinZwOWgg7w8Wo.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:35:52 [error] 23#23: *109 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/NPM(%E5%B0%8F%E5%9C%96)_20220103160421.jpg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:35:52 [error] 23#23: *107 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/c98vYGF1KWvmY6wSNGPykRtc8FjY0MUW8uU4QKEt.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:35:52 [error] 22#22: *101 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/PETW(%E5%B0%8F%E5%9C%96)_20220103154104.jpg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:35:52 [error] 22#22: *103 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/RvThnDEQFuC78rTaeN8gmSOPrdFp6FXeZsauV48y.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:35:52 [error] 23#23: *108 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/n3e9ghP4dE4Lkgkti6av06Ym67qglpuw5iwamMtk.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:35:57 [error] 22#22: *101 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/G5oDVIflTTunrLIutAY5TgtYfrlUFyG301QpsvW2.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:35:57 [error] 23#23: *107 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/Rht6PUkI2xPQBZLNorEA5UJoNZGGWnk9hFjkI4bJ.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:35:57 [error] 23#23: *109 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/130SEWS(%E6%96%9C)_20190813152254.jpg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:35:57 [error] 23#23: *110 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/DNhOI57tDEHcRxPO2FTWbqdy3qHfTAXLArN3qj4z.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:35:57 [error] 22#22: *103 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/NUcsZAqhDv7bqbacGVSSdyygowAP6aoxcf7zJWmi.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:36:01 [error] 23#23: *108 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/bJW0LrjxR9RwYqdOKyYyZNacgjIP2YPsoiRlO5Kx.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:36:01 [error] 22#22: *101 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/mUuRcB4IR4GIs2oN2OkQwtpcBc7282r6WsjjVqgh.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:36:01 [error] 23#23: *109 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/NiYT7B2aSLWCw73U3HRgHYqvF2Asn6pfzRYyT4r5.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:36:01 [error] 23#23: *107 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/NT30iWWffdWZUSpbeEWF9zViLmXB4dNOYOj6J5WM.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:36:01 [error] 23#23: *110 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/l6Jp5RYrhXrbvRZBKm7D6ASLkzvupPfFZAi0a78c.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
2022/05/05 10:36:05 [error] 22#22: *103 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.18.0.1, server: , request: "GET /storage/upload/images/B2rPztbRv8IRjjfBFTrft3DxuJsufCzYBjmk1igK.jpeg HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:2021", referrer: "http://localhost:2021/en"
